final_validated_wsi_id,public_wsi_pseudonym,patch_a,patch_b,iou,visual_fingerprint_similarity,lab_mean_delta,coordinate_relation,feature_relation,pair_relation,x_a,y_a,x2_a,y2_a,x_b,y_b,x2_b,y2_b
public_ndb_wsi_0143,public_ndb_wsi_0143,p2346,p2354,0.0,0.9766894578933716,8.87309551391324,spatially_distinct,feature_not_similar,spatially_distinct,1057,441,1569,953,310,282,822,794
public_ndb_wsi_0143,public_ndb_wsi_0143,p2346,p2355,0.0930887605052966,0.9968317747116088,4.397603849479757,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,1057,441,1569,953,1118,28,1630,540
public_ndb_wsi_0143,public_ndb_wsi_0143,p2346,p3082,0.214332368268674,0.9977067112922668,1.1828097553766397,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,1057,441,1569,953,1251,662,1763,1174
public_ndb_wsi_0143,public_ndb_wsi_0143,p2346,p3083,0.0229151505337113,0.99628484249115,2.4386426416243574,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,1057,441,1569,953,632,818,1144,1330
public_ndb_wsi_0143,public_ndb_wsi_0143,p2346,p3747,0.021032623936684,0.993576169013977,7.259033702348213,spatially_overlapping,feature_not_similar,spatially_overlapping,1057,441,1569,953,653,29,1165,541
public_ndb_wsi_0143,public_ndb_wsi_0143,p2346,p3748,0.0,0.9972308874130248,3.279687304093562,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,1057,441,1569,953,920,993,1432,1505
public_ndb_wsi_0143,public_ndb_wsi_0143,p2347,p2348,0.4246453250292789,0.960889995098114,12.03084545348161,spatially_overlapping,feature_not_similar,spatially_overlapping,285,857,797,1369,102,820,614,1332
public_ndb_wsi_0143,public_ndb_wsi_0143,p2347,p2349,0.2478828586525508,0.9813862442970276,2.742841146982672,spatially_overlapping,feature_not_similar,spatially_overlapping,285,857,797,1369,496,1023,1008,1535
public_ndb_wsi_0143,public_ndb_wsi_0143,p2347,p2350,0.0,0.9844713807106018,7.784283792579451,spatially_distinct,feature_not_similar,spatially_distinct,285,857,797,1369,1242,24,1754,536
public_ndb_wsi_0143,public_ndb_wsi_0143,p2347,p2351,0.6865239055679402,0.9747023582458496,3.0053776437534436,spatially_overlapping,feature_not_similar,spatially_overlapping,285,857,797,1369,340,812,852,1324
public_ndb_wsi_0143,public_ndb_wsi_0143,p2347,p2352,0.0,0.985089898109436,5.808196906658925,spatially_distinct,feature_not_similar,spatially_distinct,285,857,797,1369,1204,470,1716,982
public_ndb_wsi_0143,public_ndb_wsi_0143,p2347,p2353,0.0681814014420677,0.9632412791252136,2.476952623197412,spatially_overlapping,feature_not_similar,spatially_overlapping,285,857,797,1369,258,414,770,926
public_ndb_wsi_0143,public_ndb_wsi_0143,p2347,p2354,0.0,0.9672217965126038,7.937914360287334,spatially_distinct,feature_not_similar,spatially_distinct,285,857,797,1369,310,282,822,794
public_ndb_wsi_0143,public_ndb_wsi_0143,p2347,p2355,0.0,0.9854224920272828,7.067560849842076,spatially_distinct,feature_not_similar,spatially_distinct,285,857,797,1369,1118,28,1630,540
public_ndb_wsi_0143,public_ndb_wsi_0143,p2347,p3082,0.0,0.9845315217971802,5.768974928172399,spatially_distinct,feature_not_similar,spatially_distinct,285,857,797,1369,1251,662,1763,1174
public_ndb_wsi_0143,public_ndb_wsi_0143,p2347,p3083,0.1748934997299677,0.983092188835144,4.299464677211191,spatially_overlapping,feature_not_similar,spatially_overlapping,285,857,797,1369,632,818,1144,1330
public_ndb_wsi_0143,public_ndb_wsi_0143,p2347,p3747,0.0,0.9789719581604004,9.574014064055191,spatially_distinct,feature_not_similar,spatially_distinct,285,857,797,1369,653,29,1165,541
public_ndb_wsi_0143,public_ndb_wsi_0143,p2347,p3748,0.0,0.9835902452468872,4.467708619833459,spatially_distinct,feature_not_similar,spatially_distinct,285,857,797,1369,920,993,1432,1505
public_ndb_wsi_0143,public_ndb_wsi_0143,p2348,p2349,0.0747438635907065,0.971307933330536,13.255150447635186,spatially_overlapping,feature_not_similar,spatially_overlapping,102,820,614,1332,496,1023,1008,1535
public_ndb_wsi_0143,public_ndb_wsi_0143,p2348,p2350,0.0,0.9740052223205566,13.894141107275075,spatially_distinct,feature_not_similar,spatially_distinct,102,820,614,1332,1242,24,1754,536
public_ndb_wsi_0143,public_ndb_wsi_0143,p2348,p2351,0.3575837925177114,0.9616852402687072,15.017273187669304,spatially_overlapping,feature_not_similar,spatially_overlapping,102,820,614,1332,340,812,852,1324
public_ndb_wsi_0143,public_ndb_wsi_0143,p2348,p2352,0.0,0.972779095172882,15.711924721156947,spatially_distinct,feature_not_similar,spatially_distinct,102,820,614,1332,1204,470,1716,982
public_ndb_wsi_0143,public_ndb_wsi_0143,p2348,p2353,0.0775579999671155,0.9644650220870972,11.73344430050876,spatially_overlapping,feature_not_similar,spatially_overlapping,102,820,614,1332,258,414,770,926
public_ndb_wsi_0143,public_ndb_wsi_0143,p2348,p2354,0.0,0.9599130153656006,19.643507518036515,spatially_distinct,feature_not_similar,spatially_distinct,102,820,614,1332,310,282,822,794
public_ndb_wsi_0143,public_ndb_wsi_0143,p2348,p2355,0.0,0.9742094278335572,13.616013263368998,spatially_distinct,feature_not_similar,spatially_distinct,102,820,614,1332,1118,28,1630,540
public_ndb_wsi_0143,public_ndb_wsi_0143,p2348,p3082,0.0,0.9731745719909668,15.404476423581526,spatially_distinct,feature_not_similar,spatially_distinct,102,820,614,1332,1251,662,1763,1174
public_ndb_wsi_0143,public_ndb_wsi_0143,p2348,p3083,0.0,0.9731472134590148,15.615588439259785,spatially_distinct,feature_not_similar,spatially_distinct,102,820,614,1332,632,818,1144,1330
public_ndb_wsi_0143,public_ndb_wsi_0143,p2348,p3747,0.0,0.9646064043045044,21.40789680093812,spatially_distinct,feature_not_similar,spatially_distinct,102,820,614,1332,653,29,1165,541
public_ndb_wsi_0143,public_ndb_wsi_0143,p2348,p3748,0.0,0.9740484952926636,12.841195473464314,spatially_distinct,feature_not_similar,spatially_distinct,102,820,614,1332,920,993,1432,1505
public_ndb_wsi_0143,public_ndb_wsi_0143,p2349,p2350,0.0,0.9953148365020752,5.538049194722315,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,496,1023,1008,1535,1242,24,1754,536
public_ndb_wsi_0143,public_ndb_wsi_0143,p2349,p2351,0.2568875080310309,0.9848994612693788,3.471585956023587,spatially_overlapping,feature_not_similar,spatially_overlapping,496,1023,1008,1535,340,812,852,1324
public_ndb_wsi_0143,public_ndb_wsi_0143,p2349,p2352,0.0,0.9961279630661012,3.1236856859538342,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,496,1023,1008,1535,1204,470,1716,982
public_ndb_wsi_0143,public_ndb_wsi_0143,p2349,p2353,0.0,0.9724854230880736,5.198343929036538,spatially_distinct,feature_not_similar,spatially_distinct,496,1023,1008,1535,258,414,770,926
public_ndb_wsi_0143,public_ndb_wsi_0143,p2349,p2354,0.0,0.976574957370758,8.414479596401033,spatially_distinct,feature_not_similar,spatially_distinct,496,1023,1008,1535,310,282,822,794
public_ndb_wsi_0143,public_ndb_wsi_0143,p2349,p2355,0.0,0.9946672916412354,4.875866117502774,spatially_distinct,feature_not_similar,spatially_distinct,496,1023,1008,1535,1118,28,1630,540
public_ndb_wsi_0143,public_ndb_wsi_0143,p2349,p3082,0.0,0.9967570304870604,3.0848059982455456,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,496,1023,1008,1535,1251,662,1763,1174
public_ndb_wsi_0143,public_ndb_wsi_0143,p2349,p3083,0.2823292308294363,0.9948415756225586,2.4541830675630996,spatially_overlapping,feature_not_similar,spatially_overlapping,496,1023,1008,1535,632,818,1144,1330
public_ndb_wsi_0143,public_ndb_wsi_0143,p2349,p3747,0.0,0.991402506828308,8.586423467994612,spatially_distinct,feature_not_similar,spatially_distinct,496,1023,1008,1535,653,29,1165,541
public_ndb_wsi_0143,public_ndb_wsi_0143,p2349,p3748,0.088023375502208,0.996121883392334,2.1981988098712195,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,496,1023,1008,1535,920,993,1432,1505
public_ndb_wsi_0143,public_ndb_wsi_0143,p2350,p2351,0.0,0.9861900806427002,8.809979501729604,spatially_distinct,feature_not_similar,spatially_distinct,1242,24,1754,536,340,812,852,1324
public_ndb_wsi_0143,public_ndb_wsi_0143,p2350,p2352,0.0634558745973663,0.9975968599319458,4.68254997232804,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,1242,24,1754,536,1204,470,1716,982
public_ndb_wsi_0143,public_ndb_wsi_0143,p2350,p2353,0.0,0.9723222255706788,10.164029054313728,spatially_distinct,feature_not_similar,spatially_distinct,1242,24,1754,536,258,414,770,926
public_ndb_wsi_0143,public_ndb_wsi_0143,p2350,p2354,0.0,0.9765416383743286,13.179926264114911,spatially_distinct,feature_not_similar,spatially_distinct,1242,24,1754,536,310,282,822,794
public_ndb_wsi_0143,public_ndb_wsi_0143,p2350,p2355,0.6024255464814905,0.9974384307861328,0.7981813960096373,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,1242,24,1754,536,1118,28,1630,540
public_ndb_wsi_0143,public_ndb_wsi_0143,p2350,p3082,0.0,0.997637927532196,4.6807645331430425,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,1242,24,1754,536,1251,662,1763,1174
public_ndb_wsi_0143,public_ndb_wsi_0143,p2350,p3083,0.0,0.9960708618164062,6.75516680627911,spatially_distinct,feature_not_similar,spatially_distinct,1242,24,1754,536,632,818,1144,1330
public_ndb_wsi_0143,public_ndb_wsi_0143,p2350,p3747,0.0,0.9935678839683532,11.452120663422344,spatially_distinct,feature_not_similar,spatially_distinct,1242,24,1754,536,653,29,1165,541
public_ndb_wsi_0143,public_ndb_wsi_0143,p2350,p3748,0.0,0.9966207146644592,4.1468463897375045,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,1242,24,1754,536,920,993,1432,1505
public_ndb_wsi_0143,public_ndb_wsi_0143,p2351,p2352,0.0,0.9862174987792968,5.320873661638336,spatially_distinct,feature_not_similar,spatially_distinct,340,812,852,1324,1204,470,1716,982
public_ndb_wsi_0143,public_ndb_wsi_0143,p2351,p2353,0.1031418063071782,0.960818648338318,4.13008641332034,spatially_overlapping,feature_not_similar,spatially_overlapping,340,812,852,1324,258,414,770,926
public_ndb_wsi_0143,public_ndb_wsi_0143,p2351,p2354,0.0,0.9666056632995604,5.147459856364243,spatially_distinct,feature_not_similar,spatially_distinct,340,812,852,1324,310,282,822,794
public_ndb_wsi_0143,public_ndb_wsi_0143,p2351,p2355,0.0,0.9854640364646912,8.1180883054129,spatially_distinct,feature_not_similar,spatially_distinct,340,812,852,1324,1118,28,1630,540
public_ndb_wsi_0143,public_ndb_wsi_0143,p2351,p3082,0.0,0.986911118030548,5.463180269457108,spatially_distinct,feature_not_similar,spatially_distinct,340,812,852,1324,1251,662,1763,1174
public_ndb_wsi_0143,public_ndb_wsi_0143,p2351,p3083,0.2695608376435947,0.9847816228866576,2.9213082354789477,spatially_overlapping,feature_not_similar,spatially_overlapping,340,812,852,1324,632,818,1144,1330
public_ndb_wsi_0143,public_ndb_wsi_0143,p2351,p3747,0.0,0.9826458096504213,6.900603855561248,spatially_distinct,feature_not_similar,spatially_distinct,340,812,852,1324,653,29,1165,541
public_ndb_wsi_0143,public_ndb_wsi_0143,p2351,p3748,0.0,0.9849010705947876,5.550370172936944,spatially_distinct,feature_not_similar,spatially_distinct,340,812,852,1324,920,993,1432,1505
public_ndb_wsi_0143,public_ndb_wsi_0143,p2352,p2353,0.0,0.9732667207717896,8.196438436083122,spatially_distinct,feature_not_similar,spatially_distinct,1204,470,1716,982,258,414,770,926
public_ndb_wsi_0143,public_ndb_wsi_0143,p2352,p2354,0.0,0.9776409268379213,9.148831355886587,spatially_distinct,feature_not_similar,spatially_distinct,1204,470,1716,982,310,282,822,794
public_ndb_wsi_0143,public_ndb_wsi_0143,p2352,p2355,0.0603072392955661,0.9969528317451476,4.300311848109249,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,1204,470,1716,982,1118,28,1630,540
public_ndb_wsi_0143,public_ndb_wsi_0143,p2352,p3082,0.3962843020282938,0.9979795217514038,0.70009631624626,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,1204,470,1716,982,1251,662,1763,1174
public_ndb_wsi_0143,public_ndb_wsi_0143,p2352,p3083,0.0,0.9964339137077332,2.5332912853905176,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,1204,470,1716,982,632,818,1144,1330
public_ndb_wsi_0143,public_ndb_wsi_0143,p2352,p3747,0.0,0.9937388300895692,7.668341563068247,spatially_distinct,feature_not_similar,spatially_distinct,1204,470,1716,982,653,29,1165,541
public_ndb_wsi_0143,public_ndb_wsi_0143,p2352,p3748,0.0,0.997057557106018,2.957692550307598,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,1204,470,1716,982,920,993,1432,1505
public_ndb_wsi_0143,public_ndb_wsi_0143,p2353,p2354,0.5001602344000367,0.9716339111328124,7.974449625150072,spatially_overlapping,feature_not_similar,spatially_overlapping,258,414,770,926,310,282,822,794
public_ndb_wsi_0143,public_ndb_wsi_0143,p2353,p2355,0.0,0.9723581075668336,9.441466916274742,spatially_distinct,feature_not_similar,spatially_distinct,258,414,770,926,1118,28,1630,540
public_ndb_wsi_0143,public_ndb_wsi_0143,p2353,p3082,0.0,0.9741666913032532,8.15251335496693,spatially_distinct,feature_not_similar,spatially_distinct,258,414,770,926,1251,662,1763,1174
public_ndb_wsi_0143,public_ndb_wsi_0143,p2353,p3083,0.0292588695365382,0.9731555581092834,6.366032081985414,spatially_overlapping,feature_not_similar,spatially_overlapping,258,414,770,926,632,818,1144,1330
public_ndb_wsi_0143,public_ndb_wsi_0143,p2353,p3747,0.0291679507841131,0.9602392315864564,10.777974368148111,spatially_overlapping,feature_not_similar,spatially_overlapping,258,414,770,926,653,29,1165,541
public_ndb_wsi_0143,public_ndb_wsi_0143,p2353,p3748,0.0,0.973948299884796,6.845902956538433,spatially_distinct,feature_not_similar,spatially_distinct,258,414,770,926,920,993,1432,1505
public_ndb_wsi_0143,public_ndb_wsi_0143,p2354,p2355,0.0,0.9755426645278932,12.519616510351446,spatially_distinct,feature_not_similar,spatially_distinct,310,282,822,794,1118,28,1630,540
public_ndb_wsi_0143,public_ndb_wsi_0143,p2354,p3082,0.0,0.9779114723205566,9.46333285912953,spatially_distinct,feature_not_similar,spatially_distinct,310,282,822,794,1251,662,1763,1174
public_ndb_wsi_0143,public_ndb_wsi_0143,p2354,p3083,0.0,0.9771334528923036,6.85902891276993,spatially_distinct,feature_not_similar,spatially_distinct,310,282,822,794,632,818,1144,1330
public_ndb_wsi_0143,public_ndb_wsi_0143,p2354,p3747,0.0910914702289409,0.9661439657211304,5.108613806080094,spatially_overlapping,feature_not_similar,spatially_overlapping,310,282,822,794,653,29,1165,541
public_ndb_wsi_0143,public_ndb_wsi_0143,p2354,p3748,0.0,0.977593958377838,10.40545203025534,spatially_distinct,feature_not_similar,spatially_distinct,310,282,822,794,920,993,1432,1505
public_ndb_wsi_0143,public_ndb_wsi_0143,p2355,p3082,0.0,0.9974160194396972,4.344643995096349,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,1118,28,1630,540,1251,662,1763,1174
public_ndb_wsi_0143,public_ndb_wsi_0143,p2355,p3083,0.0,0.9957138299942015,6.196199355034288,spatially_distinct,feature_not_similar,spatially_distinct,1118,28,1630,540,632,818,1144,1330
public_ndb_wsi_0143,public_ndb_wsi_0143,p2355,p3747,0.0480079796750161,0.9932804107666016,10.95227821856189,spatially_overlapping,feature_not_similar,spatially_overlapping,1118,28,1630,540,653,29,1165,541
public_ndb_wsi_0143,public_ndb_wsi_0143,p2355,p3748,0.0,0.996541142463684,3.687068187591083,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,1118,28,1630,540,920,993,1432,1505
public_ndb_wsi_0143,public_ndb_wsi_0143,p3082,p3083,0.0,0.9964067935943604,2.693976738656719,spatially_distinct,feature_similar,feature_similar_without_spatial_overlap,1251,662,1763,1174,632,818,1144,1330
public_ndb_wsi_0143,public_ndb_wsi_0143,p3082,p3747,0.0,0.9933144450187684,8.215245902488904,spatially_distinct,feature_not_similar,spatially_distinct,1251,662,1763,1174,653,29,1165,541
public_ndb_wsi_0143,public_ndb_wsi_0143,p3082,p3748,0.0666514759107841,0.9976800084114076,2.568096468045529,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,1251,662,1763,1174,920,993,1432,1505
public_ndb_wsi_0143,public_ndb_wsi_0143,p3083,p3747,0.0,0.9927457571029664,6.57704548248734,spatially_distinct,feature_not_similar,spatially_distinct,632,818,1144,1330,653,29,1165,541
public_ndb_wsi_0143,public_ndb_wsi_0143,p3083,p3748,0.1681996434937611,0.9967118501663208,3.792210035547454,spatially_overlapping,feature_similar,feature_similar_and_spatially_overlapping,632,818,1144,1330,920,993,1432,1505
public_ndb_wsi_0143,public_ndb_wsi_0143,p3747,p3748,0.0,0.992700695991516,10.074491482588028,spatially_distinct,feature_not_similar,spatially_distinct,653,29,1165,541,920,993,1432,1505
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p1178,0.0,0.9354512691497804,43.836710696271346,spatially_distinct,feature_not_similar,spatially_distinct,1386,867,1898,1379,225,644,737,1156
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p1179,0.2983338946450858,0.9895617961883544,7.053001509488942,spatially_overlapping,feature_not_similar,spatially_overlapping,1386,867,1898,1379,1281,651,1793,1163
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p1180,0.0,0.9035723209381104,60.0312886693775,spatially_distinct,feature_not_similar,spatially_distinct,1386,867,1898,1379,45,841,557,1353
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p1181,0.0,0.9855451583862304,3.6603453818709553,spatially_distinct,feature_not_similar,spatially_distinct,1386,867,1898,1379,1295,336,1807,848
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p1182,0.0,0.9924299716949464,5.159074814628354,spatially_distinct,feature_not_similar,spatially_distinct,1386,867,1898,1379,811,952,1323,1464
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p1183,0.397680165710066,0.9893867373466492,6.802698563044081,spatially_overlapping,feature_not_similar,spatially_overlapping,1386,867,1898,1379,1299,706,1811,1218
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p1184,0.1590829703977185,0.9825230836868286,5.487816229830966,spatially_overlapping,feature_not_similar,spatially_overlapping,1386,867,1898,1379,1496,534,2008,1046
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p1185,0.7890979573172813,0.992505431175232,2.1142127531177577,spatially_overlapping,feature_not_similar,spatially_overlapping,1386,867,1898,1379,1380,922,1892,1434
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p2955,0.7355472577527078,0.990957260131836,2.4986963730600915,spatially_overlapping,feature_not_similar,spatially_overlapping,1386,867,1898,1379,1393,795,1905,1307
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p2956,0.0,0.9892368912696838,5.335984960189146,spatially_distinct,feature_not_similar,spatially_distinct,1386,867,1898,1379,515,1,1027,513
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p2957,0.5624223315581965,0.9894647002220154,1.5747858239577237,spatially_overlapping,feature_not_similar,spatially_overlapping,1386,867,1898,1379,1347,980,1859,1492
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p3361,0.0,0.990447759628296,4.120881035342413,spatially_distinct,feature_not_similar,spatially_distinct,1386,867,1898,1379,327,134,839,646
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p3362,0.4872658984789429,0.991735577583313,2.281531758662256,spatially_overlapping,feature_not_similar,spatially_overlapping,1386,867,1898,1379,1260,934,1772,1446
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p3363,0.0,0.97236967086792,27.026230397507952,spatially_distinct,feature_not_similar,spatially_distinct,1386,867,1898,1379,102,95,614,607
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p3364,0.0,0.989083170890808,2.8207495749064093,spatially_distinct,feature_not_similar,spatially_distinct,1386,867,1898,1379,1037,26,1549,538
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p3365,0.0,0.9023396968841552,59.95925034020126,spatially_distinct,feature_not_similar,spatially_distinct,1386,867,1898,1379,102,850,614,1362
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p3366,0.0538113347108434,0.9874020218849182,3.841018841137581,spatially_overlapping,feature_not_similar,spatially_overlapping,1386,867,1898,1379,971,631,1483,1143
public_ndb_wsi_0144,public_ndb_wsi_0144,p1177,p3367,0.0009029905596441,0.987557888031006,2.050159663220414,spatially_overlapping,feature_not_similar,spatially_overlapping,1386,867,1898,1379,917,366,1429,878
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p1179,0.0,0.947213351726532,36.98272715630712,spatially_distinct,feature_not_similar,spatially_distinct,225,644,737,1156,1281,651,1793,1163
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p1180,0.2491732347250946,0.921133279800415,22.33326784481054,spatially_overlapping,feature_not_similar,spatially_overlapping,225,644,737,1156,45,841,557,1353
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p1181,0.0,0.9387415647506714,47.31923543792638,spatially_distinct,feature_not_similar,spatially_distinct,225,644,737,1156,1295,336,1807,848
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p1182,0.0,0.9451811909675598,39.188071569316435,spatially_distinct,feature_not_similar,spatially_distinct,225,644,737,1156,811,952,1323,1464
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p1183,0.0,0.9469437599182128,37.20750278467182,spatially_distinct,feature_not_similar,spatially_distinct,225,644,737,1156,1299,706,1811,1218
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p1184,0.0,0.9380682706832886,49.29244851069123,spatially_distinct,feature_not_similar,spatially_distinct,225,644,737,1156,1496,534,2008,1046
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p1185,0.0,0.9363280534744264,45.861826519833016,spatially_distinct,feature_not_similar,spatially_distinct,225,644,737,1156,1380,922,1892,1434
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p2955,0.0,0.937690496444702,41.4331482692258,spatially_distinct,feature_not_similar,spatially_distinct,225,644,737,1156,1393,795,1905,1307
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p2956,0.0,0.9382871389389038,47.81870308434049,spatially_distinct,feature_not_similar,spatially_distinct,225,644,737,1156,515,1,1027,513
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p2957,0.0,0.9398998022079468,45.25206329650148,spatially_distinct,feature_not_similar,spatially_distinct,225,644,737,1156,1347,980,1859,1492
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p3361,0.0015664758877333,0.9449809789657592,41.52296684261257,spatially_overlapping,feature_not_similar,spatially_overlapping,225,644,737,1156,327,134,839,646
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p3362,0.0,0.9433611631393432,41.55590367698605,spatially_distinct,feature_not_similar,spatially_distinct,225,644,737,1156,1260,934,1772,1446
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p3363,0.0,0.9502280950546264,17.495115352437498,spatially_distinct,feature_not_similar,spatially_distinct,225,644,737,1156,102,95,614,607
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p3364,0.0,0.9433385133743286,43.543925070916536,spatially_distinct,feature_not_similar,spatially_distinct,225,644,737,1156,1037,26,1549,538
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p3365,0.2937268972052095,0.9174154996871948,20.496168294747264,spatially_overlapping,feature_not_similar,spatially_overlapping,225,644,737,1156,102,850,614,1362
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p3366,0.0,0.944005846977234,40.21506958847099,spatially_distinct,feature_not_similar,spatially_distinct,225,644,737,1156,971,631,1483,1143
public_ndb_wsi_0144,public_ndb_wsi_0144,p1178,p3367,0.0,0.9408257007598876,44.559210694411576,spatially_distinct,feature_not_similar,spatially_distinct,225,644,737,1156,917,366,1429,878
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p1180,0.0,0.9131686687469482,53.7802781809851,spatially_distinct,feature_not_similar,spatially_distinct,1281,651,1793,1163,45,841,557,1353
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p1181,0.230197427390176,0.9891248941421508,10.675449806620849,spatially_overlapping,feature_not_similar,spatially_overlapping,1281,651,1793,1163,1295,336,1807,848
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p1182,0.0171935447571523,0.9943107962608336,3.7450778146367294,spatially_overlapping,feature_not_similar,spatially_overlapping,1281,651,1793,1163,811,952,1323,1464
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p1183,0.7562322044685627,0.9927099347114564,0.3067876966751396,spatially_overlapping,feature_not_similar,spatially_overlapping,1281,651,1793,1163,1299,706,1811,1218
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p1184,0.2882623662994842,0.986790895462036,12.509620063365134,spatially_overlapping,feature_not_similar,spatially_overlapping,1281,651,1793,1163,1496,534,2008,1046
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p1185,0.2343303786888912,0.9880566000938416,9.161778739981006,spatially_overlapping,feature_not_similar,spatially_overlapping,1281,651,1793,1163,1380,922,1892,1434
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p2955,0.3903598099117447,0.990844190120697,4.5784283973355695,spatially_overlapping,feature_not_similar,spatially_overlapping,1281,651,1793,1163,1393,795,1905,1307
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p2956,0.0,0.991156041622162,11.761230299216887,spatially_distinct,feature_not_similar,spatially_distinct,1281,651,1793,1163,515,1,1027,513
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p2957,0.1843766236700025,0.988227903842926,8.573585881552747,spatially_overlapping,feature_not_similar,spatially_overlapping,1281,651,1793,1163,1347,980,1859,1492
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p3361,0.0,0.9930406808853148,6.3043214757879396,spatially_distinct,feature_not_similar,spatially_distinct,1281,651,1793,1163,327,134,839,646
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p3362,0.2730102537580521,0.9903699159622192,4.854326434817162,spatially_overlapping,feature_not_similar,spatially_overlapping,1281,651,1793,1163,1260,934,1772,1446
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p3363,0.0,0.9727349281311036,20.414814571141974,spatially_distinct,feature_not_similar,spatially_distinct,1281,651,1793,1163,102,95,614,607
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p3364,0.0,0.993049144744873,7.534846343194728,spatially_distinct,feature_not_similar,spatially_distinct,1281,651,1793,1163,1037,26,1549,538
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p3365,0.0,0.9127320051193236,53.55171450787303,spatially_distinct,feature_not_similar,spatially_distinct,1281,651,1793,1163,102,850,614,1362
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p3366,0.2338975392088566,0.9928487539291382,3.5364057603110615,spatially_overlapping,feature_not_similar,spatially_overlapping,1281,651,1793,1163,971,631,1483,1143
public_ndb_wsi_0144,public_ndb_wsi_0144,p1179,p3367,0.068466573736682,0.9915485382080078,8.12445322949812,spatially_overlapping,feature_not_similar,spatially_overlapping,1281,651,1793,1163,917,366,1429,878
public_ndb_wsi_0144,public_ndb_wsi_0144,p1180,p1181,0.0,0.8914308547973633,63.3605849414217,spatially_distinct,feature_not_similar,spatially_distinct,45,841,557,1353,1295,336,1807,848
